0.06203559702782098 0.07395887333678935 0.0924485916709867 0.279419388284085 0.492137549680318
use 0.005405927213051453 0.007479861910241657 0.005220692928334125 0.009554962554876475 0.0043586550435865505
accord 0.006081668114682885 0.005657844265439202 0.014238253440911248 0.005337006111732805 0.0017123287671232876
agricultur 0.0007722753161502076 0.031741465285769085 0.00018984337921214997 0.0006025652061633813 0.0005448318804483188
annual 0.0038613765807510377 0.003356348293057154 0.0018984337921214998 0.007833347680123956 0.012764632627646327
bill 0.0009653441451877594 0.009973149213655544 0.020123398196487896 0.001635534131014892 0.00038916562889165627
remain 0.004537117482382469 0.0034522439585730723 0.007688656858092074 0.009124558836188344 0.0062266500622665
both 0.004247514238826141 0.002397391637897967 0.0036070242050308494 0.009554962554876475 0.010273972602739725
did 0.006371271358239212 0.0034522439585730723 0.007783578547698149 0.00921063957992597 0.004436488169364882
addit 0.002992566850082054 0.0046988876102800154 0.0024679639297579496 0.011190496685891366 0.008483810709838106
bpd 0.032725166521865044 9.589566551591868e-05 9.492168960607498e-05 0.00017216148747525178 0.00015566625155666251
investor 0.0013514818032628632 0.00028768699654775604 0.0044613194114855245 0.02134802444693122 0.0024906600249066002
program 0.0027029636065257264 0.021384733410049865 0.0011390602752728999 0.0036153912369802873 0.003035491905354919
econom 0.004923255140457573 0.00364403528960491 0.018984337921214997 0.0028406645433416543 0.0016344956413449564
jan 0.0003861376580751038 0.00019179133103183735 0.00018984337921214997 0.0018076956184901437 0.024361768368617684
onli 0.005792064871126557 0.007000383582662063 0.007403891789273849 0.007058620986485323 0.0037359900373599006
energi 0.020368761463461723 0.00028768699654775604 0.00018984337921214997 0.005078763880519928 0.005136986301369863
well 0.011391060913215562 0.002397391637897967 0.003986710963455149 0.005939571317896186 0.006615815691158157
fiscal 0.0017376194613379669 0.0020138089758342925 0.0036070242050308494 0.0020659378497030214 0.01844645080946451
associ 0.0027029636065257264 0.006233218258534714 0.002183198860939725 0.011793061892054747 0.006460149439601494
eight 0.002027222704894295 0.0019179133103183737 0.0032273374466065497 0.004562279418094172 0.01611145703611457
west 0.004826720725938797 0.002397391637897967 0.013858566682486948 0.005939571317896186 0.003268991282689913
part 0.003185635679119606 0.00431530494821634 0.0029425723777883246 0.01446156494792115 0.004202988792029888
talk 0.0025098947774881745 0.00431530494821634 0.005790223065970574 0.015408453129035035 0.001556662515566625
sold 0.0013514818032628632 0.004507096279248178 0.0028476506881822496 0.016183179822673668 0.004047322540473225
transact 0.0008688097306689834 0.0007671653241273494 0.004651162790697674 0.02117586295945597 0.0014009962640099626
provid 0.0023168259484506225 0.0038358266206367474 0.006929283341243474 0.012826030816906258 0.003268991282689913
13 0.0025098947774881745 0.002493287303413886 0.0011390602752728999 0.0052509253679951795 0.015722291407222914
minist 0.013611352447147408 0.003260452627541235 0.011675367821547223 0.0023241800809158993 0.00015566625155666251
account 0.0018341538758567429 0.0016302263137706176 0.007308970099667774 0.0030989067745545323 0.01354296388542964
base 0.00357177333719471 0.0031645569620253164 0.005885144755576649 0.01067401222346561 0.005214819427148194
uk 0.0017376194613379669 0.0037399309551208286 0.01689606074988135 0.004648360161831799 0.002646326276463263
charg 0.0011584129742253113 0.0003835826620636747 0.00028476506881822496 0.003271068262029784 0.020703611457036114
figur 0.00405444540978859 0.007863444572305332 0.0041765543426673 0.0008608074373762589 0.01105230386052304
effect 0.005985133700164108 0.0029727656309934793 0.005980066445182724 0.004131875699406043 0.009028642590286426
yesterday 0.004826720725938797 0.003356348293057154 0.009302325581395349 0.009038478092450718 0.002412826899128269
each 0.0017376194613379669 0.0019179133103183737 0.0018035121025154247 0.01738831023500043 0.004592154420921544
18 0.008688097306689836 0.0016302263137706176 0.0017085904129093498 0.0037875527244555394 0.011441469489414696
11 0.0015445506323004152 0.0017261219792865361 0.0018984337921214998 0.004045794955668417 0.01673412204234122
hi 0.004247514238826141 0.0029727656309934793 0.005695301376364499 0.012826030816906258 0.0023349937733499375
out 0.005985133700164108 0.004986574606827772 0.008448030374940674 0.006628217267797194 0.002646326276463263
comment 0.0012549473887440872 0.003356348293057154 0.0087327954437589 0.01239562709821813 0.0022571606475716064
help 0.00714354667438942 0.003356348293057154 0.01271950640721405 0.002496341568391151 0.0031911581569115817
canadian 0.004826720725938797 0.005945531261986959 0.0026578073089701 0.009296720323663597 0.0049813200498132005
14 0.0015445506323004152 0.0023014959723820483 0.0018984337921214998 0.004648360161831799 0.015410958904109588
plc 0.0010618785597065353 9.589566551591868e-05 9.492168960607498e-05 0.015838856847723164 0.008872976338729764
can 0.004633651896901245 0.004411200613732259 0.0083531086853346 0.007316863217698201 0.003424657534246575
amount 0.0023168259484506225 0.004027617951668585 0.006169909824394874 0.00817767065507446 0.006615815691158157
such 0.005212858384013901 0.00364403528960491 0.009397247271001424 0.006628217267797194 0.0031911581569115817
pretax 9.653441451877595e-05 0.00019179133103183735 9.492168960607498e-05 0.0034432297495050356 0.02031444582814446
right 0.0026064291920069507 0.0006712696586114307 0.00132890365448505 0.016699664285099423 0.004825653798256538
takeov 0.0004826720725938797 9.589566551591868e-05 9.492168960607498e-05 0.023155720065421364 0.002101494396014944
need 0.006371271358239212 0.005753739930955121 0.009112482202183199 0.004562279418094172 0.0020236612702366126
improv 0.002799498021044502 0.0031645569620253164 0.0033222591362126247 0.00292674528707928 0.013231631382316315
seven 0.0012549473887440872 0.0034522439585730723 0.0018035121025154247 0.0035293104932426615 0.014943960149439602
17 0.0022202915339318468 0.0014384349827387803 0.00132890365448505 0.004992683136782302 0.014788293897882939
seek 0.0012549473887440872 0.0016302263137706176 0.0017085904129093498 0.018937763622277698 0.0023349937733499375
union 0.002992566850082054 0.011986958189489834 0.0024679639297579496 0.007575105448911079 0.0021793275217932753
decemb 0.006274736943720436 0.002493287303413886 0.0024679639297579496 0.004906602393044676 0.009573474470734745
possibl 0.003185635679119606 0.003931722286152666 0.0037968675842429997 0.011620900404579495 0.003658156911581569
like 0.004247514238826141 0.005370157268891446 0.0083531086853346 0.005078763880519928 0.0038138231631382317
forecast 0.0028960324355632784 0.005370157268891446 0.01044138585666825 0.0007747266936386331 0.007082814445828144
bought 0.0007722753161502076 0.003260452627541235 0.0074988134788799244 0.013514676766807265 0.0014009962640099626
petroleum 0.01718312578434212 9.589566551591868e-05 0.00018984337921214997 0.00482052164930705 0.004436488169364882
next 0.004537117482382469 0.0060414269275028765 0.006739439962031324 0.004562279418094172 0.004669987546699875
16 0.0021237571194130706 0.0019179133103183737 0.0018984337921214998 0.0047344409055694245 0.0136986301369863
plant 0.0024133603629693987 0.013617184503260453 9.492168960607498e-05 0.0057674098304209345 0.004436488169364882
area 0.005405927213051453 0.013713080168776372 0.00047460844803037496 0.0036153912369802873 0.003580323785803238
deal 0.0021237571194130706 0.0015343306482546988 0.002183198860939725 0.01799087544116381 0.001556662515566625
ask 0.004730186311420022 0.004794783275795934 0.0074988134788799244 0.006800378755272445 0.0025684931506849314
dure 0.004633651896901245 0.006425009589566552 0.0045562411010915994 0.0034432297495050356 0.006615815691158157
22 0.002799498021044502 0.0016302263137706176 0.003986710963455149 0.002496341568391151 0.013231631382316315
quarterli 9.653441451877595e-05 0.00019179133103183735 0.00037968675842429994 0.00034432297495050356 0.021481942714819426
soviet 0.0018341538758567429 0.02474108170310702 0.00028476506881822496 0.0005164844624257553 7.783312577833126e-05
1st 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.0006886459499010071 0.021248443337484435
previous 0.0013514818032628632 0.0013425393172228615 0.0007593735168485999 0.01256778858569338 0.007861145703611457
director 0.0012549473887440872 0.0019179133103183737 0.0018035121025154247 0.015150210897822158 0.004202988792029888
crop 9.653441451877595e-05 0.026658995013425394 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
howev 0.002992566850082054 0.005945531261986959 0.0045562411010915994 0.006025652061633813 0.00552615193026152
earli 0.004247514238826141 0.00364403528960491 0.009207403891789274 0.003271068262029784 0.004903486924034869
fell 0.007047012259870644 0.002589182968929804 0.005980066445182724 0.0012912111560643884 0.007627646326276463
payabl 9.653441451877595e-05 9.589566551591868e-05 0.00018984337921214997 0.0015494533872772661 0.019691780821917807
domest 0.007722753161502075 0.0031645569620253164 0.008258186995728525 0.0013772918998020143 0.004592154420921544
usair 9.653441451877595e-05 9.589566551591868e-05 9.492168960607498e-05 0.02324180080915899 0.00015566625155666251
file 0.0001930688290375519 0.0007671653241273494 9.492168960607498e-05 0.018937763622277698 0.003346824408468244
suppli 0.009074234964764939 0.0060414269275028765 0.006264831514000949 0.0030989067745545323 0.0011674968866749688
hous 0.004537117482382469 0.0060414269275028765 0.009017560512577124 0.0037014719807179136 0.0019458281444582814
move 0.004150979824307365 0.0028768699654775605 0.008068343616516375 0.007058620986485323 0.0025684931506849314
who 0.0028960324355632784 0.00508247027234369 0.004271476032273375 0.010157527761039856 0.0020236612702366126
call 0.004826720725938797 0.0029727656309934793 0.007973421926910298 0.007402943961435827 0.0016344956413449564
requir 0.0016410850468191911 0.0037399309551208286 0.0053156146179402 0.008521993630024963 0.004747820672478207
extraordinari 0.0002896032435563278 9.589566551591868e-05 9.492168960607498e-05 0.0009468881811138849 0.019691780821917807
still 0.0034752389226759338 0.004890678941311853 0.006929283341243474 0.005939571317896186 0.00311332503113325
condit 0.0023168259484506225 0.002493287303413886 0.0033222591362126247 0.013342515279332013 0.0021793275217932753
half 0.0030891012646008303 0.001822017644802455 0.0030374940673943995 0.002496341568391151 0.012141967621419676
usda 0.0001930688290375519 0.025124664365170694 9.492168960607498e-05 8.608074373762589e-05 7.783312577833126e-05
off 0.008784631721208611 0.0019179133103183737 0.0027527289985761747 0.006456055780321942 0.003969489414694894
pari 0.0002896032435563278 0.0010548523206751054 0.022591362126245847 0.0009468881811138849 0.00023349937733499379
i 0.0038613765807510377 0.0034522439585730723 0.007119126720455624 0.007489024705173453 0.002101494396014944
prefer 0.0004826720725938797 0.0006712696586114307 0.0008542952064546749 0.011190496685891366 0.008795143212951433
show 0.003764842166232262 0.0046988876102800154 0.006739439962031324 0.001635534131014892 0.006615815691158157
full 0.0005792064871126556 0.0011507479861910242 0.002183198860939725 0.00292674528707928 0.014554794520547944
public 0.0013514818032628632 0.0017261219792865361 0.0028476506881822496 0.008521993630024963 0.007783312577833126
1 0.0026064291920069507 0.007192174913693901 0.0018035121025154247 0.002582422312128777 0.008561643835616438
consid 0.0021237571194130706 0.0037399309551208286 0.004271476032273375 0.011620900404579495 0.001556662515566625
save 0.0007722753161502076 0.003260452627541235 0.00047460844803037496 0.012223465610742877 0.005448318804483188
averag 0.007047012259870644 0.0046988876102800154 0.005980066445182724 0.0027545837996040285 0.0031911581569115817
june 0.0024133603629693987 0.003548139624088991 0.0029425723777883246 0.0030128260308169065 0.010118306351183064
offic 0.0009653441451877594 0.0031645569620253164 0.0009492168960607499 0.01170698114831712 0.005292652552926526
subject 0.0004826720725938797 0.0007671653241273494 0.0011390602752728999 0.016097099078936042 0.003424657534246575
high 0.003764842166232262 0.00431530494821634 0.007024205030849549 0.0047344409055694245 0.003268991282689913
resourc 0.0036683077517134857 0.0004794783275795934 0.00037968675842429994 0.009899285529826978 0.007082814445828144
contract 0.007047012259870644 0.00584963559647104 0.005030849549121974 0.0028406645433416543 0.0024906600249066002
gulf 0.011197992084178009 0.005945531261986959 0.0023730422401518746 0.0010329689248515107 0.0028798256537982563
same 0.0024133603629693987 0.004507096279248178 0.0036070242050308494 0.003271068262029784 0.007938978829389789
name 0.0013514818032628632 0.0003835826620636747 0.0005695301376364499 0.008608074373762589 0.009806973848069738
feb 0.0004826720725938797 0.001246643651706943 9.492168960607498e-05 0.0028406645433416543 0.015410958904109588
reflect 0.0019306882903755188 0.0016302263137706176 0.0037968675842429997 0.0015494533872772661 0.011986301369863013
second 0.0038613765807510377 0.0011507479861910242 0.0018035121025154247 0.0038736334681931653 0.010273972602739725
anoth 0.0011584129742253113 0.0034522439585730723 0.004651162790697674 0.009554962554876475 0.00311332503113325
24 0.0024133603629693987 0.001822017644802455 0.0008542952064546749 0.00335714900576741 0.012064134495641345
sever 0.004247514238826141 0.003548139624088991 0.0036070242050308494 0.007489024705173453 0.00311332503113325
